pxcor,pycor,patch ID,block ID,patch richness
62,29,62_29,1403,9
83,94,83_94,4704,1
99,22,99_22,1104,15
9,83,9_83,4100,7
36,42,36_42,2101,3
81,89,81_89,4404,4
74,55,74_55,2703,9
21,20,21_20,1001,6
60,19,60_19,903,8
32,58,32_58,2901,4
20,6,20_6,301,4
91,80,91_80,4004,11
88,84,88_84,4204,3
76,97,76_97,4803,4
0,23,0_23,1100,10
73,50,73_50,2503,7
7,79,7_79,3900,6
44,23,44_23,1102,6
80,78,80_78,3904,9
68,30,68_30,1503,4
62,28,62_28,1403,6
26,89,26_89,4401,4
7,5,7_5,200,8
19,87,19_87,4300,2
56,87,56_87,4302,5
63,42,63_42,2103,8
58,11,58_11,502,5
50,7,50_7,302,3
4,37,4_37,1800,4
18,55,18_55,2700,6
64,87,64_87,4303,13
19,38,19_38,1900,12
82,82,82_82,4104,4
20,13,20_13,601,8
53,47,53_47,2302,3
0,88,0_88,4400,6
23,23,23_23,1101,6
56,51,56_51,2502,4
40,71,40_71,3502,10
53,80,53_80,4002,8
15,18,15_18,900,9
75,20,75_20,1003,4
14,17,14_17,800,11
55,34,55_34,1702,5
68,81,68_81,4003,2
82,80,82_80,4004,3
92,59,92_59,2904,2
58,57,58_57,2802,2
51,30,51_30,1502,11
63,2,63_2,103,16
35,94,35_94,4701,3
16,71,16_71,3500,4
51,94,51_94,4702,9
11,79,11_79,3900,5
47,31,47_31,1502,5
40,2,40_2,102,6
14,86,14_86,4300,6
87,25,87_25,1204,5
37,66,37_66,3301,2
80,60,80_60,3004,3
25,95,25_95,4701,3
69,91,69_91,4503,3
31,52,31_52,2601,9
39,1,39_1,1,3
57,72,57_72,3602,2
82,87,82_87,4304,9
53,63,53_63,3102,5
72,61,72_61,3003,4
63,8,63_8,403,5
62,8,62_8,403,5
1,31,1_31,1500,6
84,64,84_64,3204,7
67,28,67_28,1403,4
91,71,91_71,3504,5
42,79,42_79,3902,13
72,19,72_19,903,5
75,70,75_70,3503,17
1,16,1_16,800,3
28,69,28_69,3401,4
55,91,55_91,4502,10
88,93,88_93,4604,2
25,73,25_73,3601,2
53,58,53_58,2902,11
1,53,1_53,2600,3
55,31,55_31,1502,3
88,95,88_95,4704,4
46,99,46_99,4902,7
19,49,19_49,2400,14
68,22,68_22,1103,18
55,88,55_88,4402,6
60,22,60_22,1103,1
74,64,74_64,3203,6
95,1,95_1,4,11
66,52,66_52,2603,5
38,51,38_51,2501,14
30,78,30_78,3901,7
51,22,51_22,1102,1
80,8,80_8,404,2
39,55,39_55,2701,10
62,41,62_41,2003,4
71,68,71_68,3403,12
39,83,39_83,4101,2
48,77,48_77,3802,3
55,3,55_3,102,10
63,96,63_96,4803,2
97,35,97_35,1704,9
28,63,28_63,3101,5
12,29,12_29,1400,15
96,63,96_63,3104,2
2,45,2_45,2200,2
19,0,19_0,0,4
73,18,73_18,903,5
35,74,35_74,3701,4
70,2,70_2,103,3
57,77,57_77,3802,3
27,83,27_83,4101,13
54,9,54_9,402,6
61,29,61_29,1403,8
35,75,35_75,3701,10
64,12,64_12,603,3
31,18,31_18,901,3
17,77,17_77,3800,14
84,19,84_19,904,6
93,64,93_64,3204,2
90,51,90_51,2504,17
28,50,28_50,2501,7
25,52,25_52,2601,2
80,25,80_25,1204,11
54,4,54_4,202,7
9,2,9_2,100,4
19,73,19_73,3600,4
26,87,26_87,4301,2
11,17,11_17,800,8
29,2,29_2,101,6
90,85,90_85,4204,7
77,4,77_4,203,20
56,29,56_29,1402,5
64,90,64_90,4503,7
17,24,17_24,1200,7
41,89,41_89,4402,2
88,69,88_69,3404,4
17,21,17_21,1000,5
48,78,48_78,3902,5
35,11,35_11,501,15
21,33,21_33,1601,2
2,63,2_63,3100,3
19,75,19_75,3700,6
77,95,77_95,4703,2
67,23,67_23,1103,4
75,34,75_34,1703,9
44,30,44_30,1502,8
19,91,19_91,4500,4
89,82,89_82,4104,8
34,83,34_83,4101,2
85,87,85_87,4304,3
48,85,48_85,4202,3
36,75,36_75,3701,6
55,81,55_81,4002,8
93,32,93_32,1604,4
7,24,7_24,1200,6
93,59,93_59,2904,8
36,23,36_23,1101,5
57,38,57_38,1902,8
71,39,71_39,1903,7
76,49,76_49,2403,5
35,21,35_21,1001,4
82,83,82_83,4104,5
40,17,40_17,802,2
46,76,46_76,3802,11
26,75,26_75,3701,5
76,35,76_35,1703,3
43,60,43_60,3002,3
7,6,7_6,300,8
66,62,66_62,3103,7
60,7,60_7,303,4
37,28,37_28,1401,13
37,86,37_86,4301,4
80,50,80_50,2504,6
26,13,26_13,601,4
40,88,40_88,4402,5
30,19,30_19,901,5
31,22,31_22,1101,7
6,78,6_78,3900,16
22,17,22_17,801,9
94,19,94_19,904,15
65,62,65_62,3103,6
3,70,3_70,3500,3
4,28,4_28,1400,3
83,27,83_27,1304,9
50,92,50_92,4602,3
58,12,58_12,602,7
49,63,49_63,3102,7
47,86,47_86,4302,1
46,33,46_33,1602,2
95,3,95_3,104,9
97,58,97_58,2904,4
16,93,16_93,4600,10
38,28,38_28,1401,4
92,34,92_34,1704,7
81,76,81_76,3804,10
75,4,75_4,203,7
30,36,30_36,1801,5
69,7,69_7,303,8
46,2,46_2,102,3
8,88,8_88,4400,6
67,34,67_34,1703,3
66,6,66_6,303,3
99,44,99_44,2204,2
72,67,72_67,3303,12
50,28,50_28,1402,4
88,25,88_25,1204,9
62,52,62_52,2603,14
73,75,73_75,3703,14
9,67,9_67,3300,6
81,84,81_84,4204,8
76,0,76_0,3,9
97,8,97_8,404,10
21,68,21_68,3401,6
38,5,38_5,201,5
34,99,34_99,4901,31
70,63,70_63,3103,18
19,69,19_69,3400,8
73,76,73_76,3803,8
28,18,28_18,901,6
44,0,44_0,2,13
41,93,41_93,4602,4
54,96,54_96,4802,9
70,9,70_9,403,11
65,90,65_90,4503,6
98,41,98_41,2004,3
26,78,26_78,3901,6
89,47,89_47,2304,7
81,99,81_99,4904,3
93,28,93_28,1404,2
15,66,15_66,3300,4
14,98,14_98,4900,8
28,37,28_37,1801,8
73,24,73_24,1203,4
34,29,34_29,1401,13
98,67,98_67,3304,5
89,36,89_36,1804,8
91,28,91_28,1404,3
93,4,93_4,204,9
2,10,2_10,500,6
94,71,94_71,3504,6
13,20,13_20,1000,3
90,0,90_0,4,4
87,52,87_52,2604,4
47,67,47_67,3302,11
85,31,85_31,1504,3
87,42,87_42,2104,4
32,53,32_53,2601,3
52,50,52_50,2502,18
57,26,57_26,1302,7
45,97,45_97,4802,5
9,68,9_68,3400,12
16,31,16_31,1500,14
74,83,74_83,4103,3
92,15,92_15,704,5
22,99,22_99,4901,14
75,32,75_32,1603,11
58,76,58_76,3802,7
52,67,52_67,3302,10
95,68,95_68,3404,9
20,62,20_62,3101,12
42,19,42_19,902,4
63,84,63_84,4203,5
67,7,67_7,303,4
41,8,41_8,402,8
96,72,96_72,3604,4
0,8,0_8,400,4
15,69,15_69,3400,5
87,13,87_13,604,2
29,5,29_5,201,20
27,50,27_50,2501,13
54,97,54_97,4802,6
84,75,84_75,3704,7
92,25,92_25,1204,6
10,69,10_69,3400,8
79,82,79_82,4103,3
8,65,8_65,3200,6
8,90,8_90,4500,8
5,26,5_26,1300,5
91,2,91_2,104,3
94,91,94_91,4504,4
2,4,2_4,200,6
6,9,6_9,400,6
77,46,77_46,2303,2
7,53,7_53,2600,8
48,27,48_27,1302,2
49,0,49_0,2,4
33,33,33_33,1601,4
74,5,74_5,203,8
33,34,33_34,1701,6
57,29,57_29,1402,3
81,19,81_19,904,7
76,39,76_39,1903,6
3,25,3_25,1200,8
43,75,43_75,3702,3
11,44,11_44,2200,27
97,76,97_76,3804,8
7,22,7_22,1100,7
32,27,32_27,1301,12
5,14,5_14,700,2
49,42,49_42,2102,4
10,3,10_3,100,2
99,12,99_12,604,2
42,72,42_72,3602,5
58,96,58_96,4802,14
25,39,25_39,1901,10
94,26,94_26,1304,3
70,45,70_45,2203,5
33,94,33_94,4701,11
26,31,26_31,1501,5
39,2,39_2,101,3
56,5,56_5,202,6
31,12,31_12,601,19
53,20,53_20,1002,4
94,11,94_11,504,7
51,32,51_32,1602,4
57,73,57_73,3602,1
13,32,13_32,1600,9
32,77,32_77,3801,2
25,33,25_33,1601,4
50,65,50_65,3202,13
14,19,14_19,900,6
63,23,63_23,1103,12
96,2,96_2,104,8
80,32,80_32,1604,7
42,74,42_74,3702,12
70,59,70_59,2903,4
38,93,38_93,4601,8
59,16,59_16,802,2
35,95,35_95,4701,8
80,52,80_52,2604,7
9,9,9_9,400,2
6,55,6_55,2700,9
66,44,66_44,2203,3
75,2,75_2,103,7
72,89,72_89,4403,4
9,98,9_98,4900,5
11,36,11_36,1800,6
5,91,5_91,4500,9
80,53,80_53,2604,6
56,30,56_30,1502,4
25,88,25_88,4401,3
36,18,36_18,901,5
36,22,36_22,1101,8
58,3,58_3,102,5
56,31,56_31,1502,3
9,16,9_16,800,8
21,90,21_90,4501,10
78,14,78_14,703,14
18,26,18_26,1300,3
78,50,78_50,2503,7
42,24,42_24,1202,7
83,70,83_70,3504,11
86,19,86_19,904,8
95,73,95_73,3604,9
86,75,86_75,3704,8
87,97,87_97,4804,3
88,0,88_0,4,16
25,26,25_26,1301,5
82,79,82_79,3904,10
95,0,95_0,4,18
27,10,27_10,501,7
54,74,54_74,3702,5
76,83,76_83,4103,13
30,97,30_97,4801,5
34,5,34_5,201,7
31,10,31_10,501,9
14,12,14_12,600,6
17,57,17_57,2800,4
81,18,81_18,904,6
67,15,67_15,703,4
91,26,91_26,1304,29
84,71,84_71,3504,7
60,3,60_3,103,8
4,91,4_91,4500,18
6,60,6_60,3000,10
10,51,10_51,2500,22
12,24,12_24,1200,3
61,85,61_85,4203,8
12,42,12_42,2100,6
41,77,41_77,3802,21
44,47,44_47,2302,7
22,9,22_9,401,2
68,82,68_82,4103,7
58,48,58_48,2402,5
92,7,92_7,304,4
58,80,58_80,4002,4
27,26,27_26,1301,8
15,12,15_12,600,7
79,54,79_54,2703,9
3,34,3_34,1700,8
14,57,14_57,2800,7
46,36,46_36,1802,9
79,36,79_36,1803,6
23,27,23_27,1301,7
92,20,92_20,1004,8
65,51,65_51,2503,4
98,17,98_17,804,6
49,27,49_27,1302,4
53,5,53_5,202,4
12,12,12_12,600,8
51,1,51_1,2,6
18,28,18_28,1400,6
11,77,11_77,3800,3
15,72,15_72,3600,12
93,5,93_5,204,10
58,88,58_88,4402,16
31,1,31_1,1,10
88,75,88_75,3704,8
5,20,5_20,1000,5
2,32,2_32,1600,8
50,30,50_30,1502,7
92,89,92_89,4404,0
44,16,44_16,802,5
17,43,17_43,2100,15
84,28,84_28,1404,7
70,49,70_49,2403,7
50,85,50_85,4202,6
3,84,3_84,4200,8
15,91,15_91,4500,11
19,67,19_67,3300,6
16,53,16_53,2600,14
88,60,88_60,3004,4
53,3,53_3,102,8
39,3,39_3,101,4
66,29,66_29,1403,6
44,12,44_12,602,4
96,41,96_41,2004,4
5,16,5_16,800,6
27,6,27_6,301,3
43,52,43_52,2602,7
62,81,62_81,4003,7
17,3,17_3,100,5
3,21,3_21,1000,13
10,28,10_28,1400,3
24,22,24_22,1101,4
30,39,30_39,1901,6
12,86,12_86,4300,6
20,33,20_33,1601,2
80,18,80_18,904,4
9,22,9_22,1100,5
73,86,73_86,4303,3
39,6,39_6,301,5
24,31,24_31,1501,9
82,99,82_99,4904,3
42,83,42_83,4102,12
89,79,89_79,3904,5
76,6,76_6,303,9
99,84,99_84,4204,3
76,63,76_63,3103,6
4,45,4_45,2200,4
98,46,98_46,2304,5
79,40,79_40,2003,4
62,3,62_3,103,2
91,48,91_48,2404,2
58,64,58_64,3202,6
76,28,76_28,1403,7
25,18,25_18,901,5
82,91,82_91,4504,4
26,77,26_77,3801,4
39,91,39_91,4501,5
20,78,20_78,3901,4
86,65,86_65,3204,10
66,46,66_46,2303,6
6,6,6_6,300,1
19,19,19_19,900,7
78,24,78_24,1203,5
94,9,94_9,404,7
83,93,83_93,4604,5
85,74,85_74,3704,4
79,85,79_85,4203,5
4,64,4_64,3200,6
57,44,57_44,2202,9
12,88,12_88,4400,6
83,90,83_90,4504,10
47,85,47_85,4202,3
19,56,19_56,2800,4
86,69,86_69,3404,8
19,6,19_6,300,10
35,18,35_18,901,6
73,98,73_98,4903,4
66,71,66_71,3503,7
92,64,92_64,3204,2
81,56,81_56,2804,5
24,79,24_79,3901,4
89,64,89_64,3204,2
65,8,65_8,403,7
55,46,55_46,2302,7
73,14,73_14,703,5
1,70,1_70,3500,4
28,81,28_81,4001,3
96,57,96_57,2804,3
49,7,49_7,302,5
90,1,90_1,4,1
14,54,14_54,2700,6
69,35,69_35,1703,8
15,15,15_15,700,6
97,42,97_42,2104,12
46,92,46_92,4602,6
11,75,11_75,3700,5
31,94,31_94,4701,5
39,72,39_72,3601,3
43,38,43_38,1902,6
56,46,56_46,2302,5
0,16,0_16,800,3
61,16,61_16,803,3
61,78,61_78,3903,7
1,66,1_66,3300,3
34,6,34_6,301,15
79,26,79_26,1303,8
39,0,39_0,1,3
92,57,92_57,2804,7
50,42,50_42,2102,9
1,91,1_91,4500,11
3,3,3_3,100,3
50,38,50_38,1902,3
70,26,70_26,1303,3
18,79,18_79,3900,7
3,30,3_30,1500,6
35,23,35_23,1101,4
90,96,90_96,4804,3
83,41,83_41,2004,13
5,58,5_58,2900,6
93,98,93_98,4904,2
44,64,44_64,3202,10
32,64,32_64,3201,10
99,60,99_60,3004,5
89,4,89_4,204,6
0,17,0_17,800,4
60,57,60_57,2803,12
32,31,32_31,1501,5
47,25,47_25,1202,8
5,7,5_7,300,0
35,53,35_53,2601,5
93,13,93_13,604,4
87,54,87_54,2704,2
21,55,21_55,2701,8
51,67,51_67,3302,12
93,10,93_10,504,7
5,95,5_95,4700,5
74,3,74_3,103,6
58,60,58_60,3002,4
40,92,40_92,4602,14
16,73,16_73,3600,10
55,96,55_96,4802,12
32,0,32_0,1,3
75,55,75_55,2703,10
20,32,20_32,1601,4
57,27,57_27,1302,6
87,87,87_87,4304,8
78,82,78_82,4103,5
16,19,16_19,900,8
21,75,21_75,3701,2
36,64,36_64,3201,9
51,10,51_10,502,1
57,8,57_8,402,1
65,40,65_40,2003,18
86,68,86_68,3404,27
31,65,31_65,3201,8
4,72,4_72,3600,6
53,61,53_61,3002,6
59,95,59_95,4702,12
56,14,56_14,702,8
53,23,53_23,1102,6
44,29,44_29,1402,5
26,69,26_69,3401,11
89,17,89_17,804,15
32,22,32_22,1101,16
91,41,91_41,2004,1
74,99,74_99,4903,13
49,64,49_64,3202,9
66,37,66_37,1803,6
18,20,18_20,1000,3
70,5,70_5,203,5
62,9,62_9,403,7
31,11,31_11,501,8
49,86,49_86,4302,5
24,10,24_10,501,4
17,46,17_46,2300,5
75,91,75_91,4503,10
29,66,29_66,3301,6
24,77,24_77,3801,6
63,53,63_53,2603,6
84,0,84_0,4,16
87,92,87_92,4604,7
93,20,93_20,1004,26
92,95,92_95,4704,8
38,6,38_6,301,4
47,99,47_99,4902,5
81,91,81_91,4504,3
0,35,0_35,1700,2
56,39,56_39,1902,5
65,65,65_65,3203,2
4,8,4_8,400,8
70,21,70_21,1003,5
14,61,14_61,3000,15
46,44,46_44,2202,14
39,97,39_97,4801,4
46,97,46_97,4802,6
82,85,82_85,4204,2
58,33,58_33,1602,8
71,2,71_2,103,3
7,0,7_0,0,5
12,25,12_25,1200,4
25,5,25_5,201,9
1,8,1_8,400,8
89,50,89_50,2504,4
91,75,91_75,3704,10
75,46,75_46,2303,1
61,18,61_18,903,7
82,20,82_20,1004,10
99,93,99_93,4604,9
0,97,0_97,4800,8
60,88,60_88,4403,3
47,78,47_78,3902,6
54,71,54_71,3502,3
9,30,9_30,1500,8
10,30,10_30,1500,11
44,60,44_60,3002,1
14,60,14_60,3000,9
46,3,46_3,102,7
31,37,31_37,1801,5
58,28,58_28,1402,8
79,30,79_30,1503,10
42,31,42_31,1502,4
32,54,32_54,2701,8
19,71,19_71,3500,8
7,94,7_94,4700,5
4,52,4_52,2600,8
44,10,44_10,502,6
21,51,21_51,2501,7
24,70,24_70,3501,3
50,16,50_16,802,3
83,33,83_33,1604,7
83,60,83_60,3004,4
20,81,20_81,4001,10
96,16,96_16,804,4
7,33,7_33,1600,5
26,55,26_55,2701,6
55,43,55_43,2102,8
80,98,80_98,4904,8
28,44,28_44,2201,7
56,73,56_73,3602,3
76,13,76_13,603,7
28,70,28_70,3501,3
0,6,0_6,300,16
13,75,13_75,3700,23
64,6,64_6,303,3
91,8,91_8,404,9
11,24,11_24,1200,4
76,92,76_92,4603,9
61,72,61_72,3603,14
11,37,11_37,1800,5
66,27,66_27,1303,3
52,34,52_34,1702,4
56,49,56_49,2402,6
82,46,82_46,2304,10
40,79,40_79,3902,12
34,94,34_94,4701,7
80,17,80_17,804,4
28,91,28_91,4501,6
99,81,99_81,4004,6
32,57,32_57,2801,4
25,79,25_79,3901,3
61,49,61_49,2403,5
15,90,15_90,4500,10
46,72,46_72,3602,12
42,10,42_10,502,5
18,82,18_82,4100,6
20,67,20_67,3301,3
27,79,27_79,3901,3
8,84,8_84,4200,22
67,44,67_44,2203,6
31,95,31_95,4701,7
17,95,17_95,4700,11
21,70,21_70,3501,2
50,1,50_1,2,3
60,44,60_44,2203,7
24,59,24_59,2901,17
87,72,87_72,3604,3
63,95,63_95,4703,5
78,43,78_43,2103,4
30,37,30_37,1801,14
29,34,29_34,1701,7
64,66,64_66,3303,4
31,54,31_54,2701,8
4,47,4_47,2300,4
12,73,12_73,3600,8
45,45,45_45,2202,33
0,26,0_26,1300,6
98,95,98_95,4704,2
69,62,69_62,3103,21
5,38,5_38,1900,13
99,64,99_64,3204,10
10,45,10_45,2200,11
16,69,16_69,3400,9
73,10,73_10,503,3
90,8,90_8,404,14
38,17,38_17,801,0
80,40,80_40,2004,6
87,28,87_28,1404,8
13,92,13_92,4600,12
84,39,84_39,1904,8
40,18,40_18,902,1
92,77,92_77,3804,4
98,22,98_22,1104,8
9,27,9_27,1300,4
75,81,75_81,4003,7
44,88,44_88,4402,4
13,61,13_61,3000,14
50,91,50_91,4502,5
15,4,15_4,200,5
18,56,18_56,2800,3
40,16,40_16,802,4
65,48,65_48,2403,5
92,44,92_44,2204,5
11,42,11_42,2100,11
40,8,40_8,402,6
2,17,2_17,800,3
52,45,52_45,2202,9
38,86,38_86,4301,3
96,88,96_88,4404,6
79,77,79_77,3803,5
41,80,41_80,4002,6
37,39,37_39,1901,10
40,7,40_7,302,7
27,82,27_82,4101,5
50,90,50_90,4502,5
86,95,86_95,4704,15
37,94,37_94,4701,1
38,98,38_98,4901,4
57,69,57_69,3402,13
20,80,20_80,4001,12
17,78,17_78,3900,28
61,38,61_38,1903,9
34,88,34_88,4401,15
23,22,23_22,1101,2
34,45,34_45,2201,4
14,39,14_39,1900,2
37,44,37_44,2201,19
57,21,57_21,1002,3
9,8,9_8,400,3
10,20,10_20,1000,2
36,21,36_21,1001,3
70,58,70_58,2903,9
40,49,40_49,2402,3
9,80,9_80,4000,6
57,56,57_56,2802,4
98,21,98_21,1004,14
56,0,56_0,2,8
96,54,96_54,2704,7
78,47,78_47,2303,5
63,73,63_73,3603,0
38,57,38_57,2801,2
29,1,29_1,1,6
55,60,55_60,3002,8
50,19,50_19,902,7
29,29,29_29,1401,4
40,36,40_36,1802,4
89,71,89_71,3504,2
53,88,53_88,4402,6
90,50,90_50,2504,10
72,25,72_25,1203,4
58,5,58_5,202,5
65,76,65_76,3803,1
27,32,27_32,1601,12
47,80,47_80,4002,6
86,28,86_28,1404,5
39,73,39_73,3601,7
16,90,16_90,4500,14
7,21,7_21,1000,5
49,29,49_29,1402,4
10,94,10_94,4700,9
82,35,82_35,1704,3
75,14,75_14,703,3
19,18,19_18,900,10
54,21,54_21,1002,5
80,77,80_77,3804,7
19,30,19_30,1500,7
36,91,36_91,4501,12
66,55,66_55,2703,9
60,87,60_87,4303,3
80,97,80_97,4804,5
96,21,96_21,1004,4
16,6,16_6,300,7
56,53,56_53,2602,4
9,29,9_29,1400,13
14,45,14_45,2200,5
72,46,72_46,2303,6
66,12,66_12,603,10
72,1,72_1,3,5
83,51,83_51,2504,7
95,17,95_17,804,10
10,11,10_11,500,4
71,61,71_61,3003,7
49,79,49_79,3902,4
42,59,42_59,2902,16
9,49,9_49,2400,7
79,12,79_12,603,6
42,94,42_94,4702,10
76,67,76_67,3303,18
83,58,83_58,2904,4
88,54,88_54,2704,5
60,0,60_0,3,13
38,18,38_18,901,2
74,72,74_72,3603,5
57,85,57_85,4202,5
27,61,27_61,3001,8
38,67,38_67,3301,4
2,24,2_24,1200,19
33,36,33_36,1801,6
80,79,80_79,3904,5
98,10,98_10,504,3
46,78,46_78,3902,6
72,9,72_9,403,7
2,62,2_62,3100,2
67,63,67_63,3103,27
34,55,34_55,2701,4
15,28,15_28,1400,5
55,78,55_78,3902,5
82,97,82_97,4804,9
98,12,98_12,604,1
14,94,14_94,4700,16
63,32,63_32,1603,7
72,17,72_17,803,6
89,11,89_11,504,9
48,67,48_67,3302,26
50,95,50_95,4702,20
0,82,0_82,4100,8
1,10,1_10,500,5
89,52,89_52,2604,5
95,46,95_46,2304,8
71,87,71_87,4303,20
37,32,37_32,1601,6
65,79,65_79,3903,7
75,65,75_65,3203,6
3,33,3_33,1600,6
33,10,33_10,501,7
28,6,28_6,301,7
56,18,56_18,902,18
28,55,28_55,2701,12
43,31,43_31,1502,5
6,59,6_59,2900,3
31,57,31_57,2801,4
23,4,23_4,201,8
92,23,92_23,1104,6
1,84,1_84,4200,6
48,21,48_21,1002,4
63,30,63_30,1503,9
71,57,71_57,2803,7
69,36,69_36,1803,16
54,5,54_5,202,5
93,31,93_31,1504,4
84,70,84_70,3504,4
34,50,34_50,2501,5
1,33,1_33,1600,14
89,62,89_62,3104,7
69,37,69_37,1803,6
24,60,24_60,3001,9
19,41,19_41,2000,3
13,65,13_65,3200,8
36,83,36_83,4101,7
53,67,53_67,3302,6
45,20,45_20,1002,15
38,12,38_12,601,12
43,21,43_21,1002,5
4,79,4_79,3900,11
47,55,47_55,2702,2
55,29,55_29,1402,4
78,57,78_57,2803,3
41,56,41_56,2802,3
22,61,22_61,3001,10
45,99,45_99,4902,17
64,74,64_74,3703,3
25,35,25_35,1701,2
2,81,2_81,4000,4
81,36,81_36,1804,1
93,12,93_12,604,4
57,88,57_88,4402,9
80,61,80_61,3004,2
36,61,36_61,3001,3
72,18,72_18,903,5
65,91,65_91,4503,9
23,79,23_79,3901,3
21,41,21_41,2001,24
48,50,48_50,2502,9
2,68,2_68,3400,9
15,26,15_26,1300,6
33,19,33_19,901,3
97,30,97_30,1504,1
79,56,79_56,2803,4
33,17,33_17,801,11
55,20,55_20,1002,1
68,13,68_13,603,6
80,37,80_37,1804,4
75,0,75_0,3,6
17,34,17_34,1700,5
50,14,50_14,702,3
45,8,45_8,402,3
63,99,63_99,4903,2
7,37,7_37,1800,5
49,81,49_81,4002,9
51,42,51_42,2102,8
33,35,33_35,1701,4
59,56,59_56,2802,6
28,10,28_10,501,7
48,52,48_52,2602,5
73,54,73_54,2703,14
10,84,10_84,4200,13
36,51,36_51,2501,2
22,37,22_37,1801,4
52,8,52_8,402,3
16,16,16_16,800,7
71,44,71_44,2203,9
89,28,89_28,1404,1
32,8,32_8,401,6
13,66,13_66,3300,7
98,87,98_87,4304,9
60,28,60_28,1403,7
91,66,91_66,3304,6
44,77,44_77,3802,4
79,11,79_11,503,6
47,20,47_20,1002,2
36,98,36_98,4901,6
21,95,21_95,4701,4
41,87,41_87,4302,7
58,68,58_68,3402,3
62,10,62_10,503,10
93,44,93_44,2204,11
92,3,92_3,104,12
15,51,15_51,2500,14
66,22,66_22,1103,9
33,25,33_25,1201,12
67,77,67_77,3803,11
72,57,72_57,2803,13
95,78,95_78,3904,8
70,18,70_18,903,8
8,27,8_27,1300,7
26,92,26_92,4601,6
75,1,75_1,3,7
51,47,51_47,2302,4
22,39,22_39,1901,2
1,77,1_77,3800,7
52,35,52_35,1702,5
19,2,19_2,100,5
14,49,14_49,2400,6
59,29,59_29,1402,9
85,90,85_90,4504,5
17,84,17_84,4200,7
98,54,98_54,2704,5
13,21,13_21,1000,1
12,2,12_2,100,3
95,28,95_28,1404,4
39,81,39_81,4001,6
86,85,86_85,4204,12
92,72,92_72,3604,3
36,1,36_1,1,7
97,68,97_68,3404,7
91,17,91_17,804,4
64,60,64_60,3003,5
87,19,87_19,904,3
61,81,61_81,4003,4
30,5,30_5,201,8
18,43,18_43,2100,4
66,77,66_77,3803,5
1,76,1_76,3800,3
65,70,65_70,3503,3
92,5,92_5,204,4
27,24,27_24,1201,5
25,16,25_16,801,1
49,65,49_65,3202,19
77,38,77_38,1903,7
22,35,22_35,1701,7
98,53,98_53,2604,3
25,82,25_82,4101,3
79,29,79_29,1403,18
3,46,3_46,2300,5
25,96,25_96,4801,1
67,18,67_18,903,10
9,62,9_62,3100,3
44,9,44_9,402,9
97,39,97_39,1904,6
81,38,81_38,1904,6
66,33,66_33,1603,3
45,54,45_54,2702,3
36,43,36_43,2101,3
57,50,57_50,2502,1
48,13,48_13,602,6
84,12,84_12,604,8
82,4,82_4,204,4
60,82,60_82,4103,11
99,97,99_97,4804,10
9,82,9_82,4100,7
54,18,54_18,902,5
61,43,61_43,2103,4
93,68,93_68,3404,5
45,71,45_71,3502,17
13,14,13_14,700,2
44,54,44_54,2702,6
99,51,99_51,2504,7
78,81,78_81,4003,4
69,28,69_28,1403,2
59,20,59_20,1002,4
94,64,94_64,3204,7
92,75,92_75,3704,8
67,50,67_50,2503,6
66,58,66_58,2903,11
26,8,26_8,401,5
2,33,2_33,1600,6
97,77,97_77,3804,6
73,33,73_33,1603,5
48,36,48_36,1802,3
17,71,17_71,3500,6
98,97,98_97,4804,13
73,34,73_34,1703,15
83,95,83_95,4704,3
7,41,7_41,2000,4
0,79,0_79,3900,3
16,17,16_17,800,13
79,27,79_27,1303,10
87,88,87_88,4404,5
52,21,52_21,1002,3
9,40,9_40,2000,3
95,19,95_19,904,6
19,46,19_46,2300,20
94,48,94_48,2404,4
37,47,37_47,2301,3
39,95,39_95,4701,7
68,45,68_45,2203,3
33,80,33_80,4001,6
24,27,24_27,1301,8
72,24,72_24,1203,2
36,68,36_68,3401,5
43,54,43_54,2702,20
18,89,18_89,4400,7
30,87,30_87,4301,12
36,38,36_38,1901,9
14,43,14_43,2100,2
84,34,84_34,1704,4
81,11,81_11,504,9
81,94,81_94,4704,3
33,79,33_79,3901,3
4,35,4_35,1700,5
42,39,42_39,1902,5
67,42,67_42,2103,8
26,68,26_68,3401,7
35,81,35_81,4001,5
70,16,70_16,803,12
39,88,39_88,4401,3
59,65,59_65,3202,2
95,74,95_74,3704,5
17,88,17_88,4400,4
28,76,28_76,3801,10
66,31,66_31,1503,2
33,2,33_2,101,7
80,5,80_5,204,4
2,16,2_16,800,9
22,44,22_44,2201,2
10,19,10_19,900,3
72,82,72_82,4103,7
99,72,99_72,3604,5
5,9,5_9,400,4
28,67,28_67,3301,7
57,47,57_47,2302,6
65,57,65_57,2803,12
48,39,48_39,1902,10
43,46,43_46,2302,4
90,3,90_3,104,5
48,72,48_72,3602,10
53,40,53_40,2002,9
35,43,35_43,2101,3
94,93,94_93,4604,10
60,79,60_79,3903,16
33,20,33_20,1001,7
20,48,20_48,2401,7
90,37,90_37,1804,5
51,19,51_19,902,5
95,67,95_67,3304,4
13,9,13_9,400,3
63,11,63_11,503,14
24,83,24_83,4101,2
10,16,10_16,800,14
3,37,3_37,1800,3
8,83,8_83,4100,9
89,34,89_34,1704,2
32,52,32_52,2601,2
64,21,64_21,1003,5
47,53,47_53,2602,2
6,77,6_77,3800,8
41,54,41_54,2702,6
